bacru	x_{1} utters verbally/says/phonates/speaks [vocally makes sound] x_{2}.	- utter
pagre	x_{1} passes through/penetrates barrier/medium/portal x_{2} to destination side x_{3} from origin side x_{4}.	- pass through
pajni	x_{1} judges/referees/arbitrates/is a judge determining/deciding matter x_{2} (abstract).	- judge
palci	x_{1} is evil/depraved/wicked [morally bad] by standard x_{2}.	- evil
palku	x_{1} are pants/trousers/slacks/leggings [legged garment] of material x_{2}.	- pants<br>- trousers<br>- slacks; trousers
palne	x_{1} is a tray/platter/flat container [pan/sheet/griddle] of contents x_{2}, and made of material x_{3}.	- tray
palta	x_{1} is a plate/dish/platter/saucer [flat/mildly concave food service bed] made of material x_{2}.	- plate
pambe	x_{1} is a pump/injector [tool/apparatus] pumping/inserting fluid x_{2} to x_{3} from x_{4} by means x_{5}.	- pump
panci	x_{1} is an odor/fragrance/scent/smell emitted by x_{2} and detected by observer/sensor x_{3}.	- odor
pandi	x_{1} (agent) punctuates x_{2} (expression) with symbol/word x_{3} with syntactic/semantic effect x_{4}.	- punctuate
panje	x_{1} is a quantity of/contains/is made of sponge/porous material.	- sponge; porous material
panka	x_{1} is a park/land reserve managed by community/polity/company x_{2} for purpose x_{3}.	- park; land reserve
panlo	x_{1} is a slice [thin flat portion] of x_{2} (mass).	- slice
panpi	x_{1} is at peace with x_{2}.	- peace
panra	x_{1} parallels x_{2} differing only in property x_{3} (ka; jo'u/fa'u term) by standard/geometry x_{4}.	- parallel
pante	x_{1} protests/objects to/complains about x_{2} (event/state) to audience x_{3} with action x_{4}.	- protest
panzi	x_{1} is a [biological] offspring/child/kid/hybrid of parent(s) x_{2}; (adjective:) x_{1} is filial.	- offspring
papri	x_{1} is a [physical] page/leaf of book/document/bound mass of pages x_{2}.	- page
parbi	x_{1} (me'o, fraction) is a ratio/rate of x_{2} (quantity) with respect to x_{3} (quantity), [x_{2}:x_{3}].	- rate; amount measured in relation to another amount<br>- ratio
pastu	x_{1} is a robe/tunic/gown/cloak/dress/[coveralls] [a long/full body garment] of material x_{2}.	- robe<br>- dress; garment
patfu	x_{1} is a father of x_{2}; x_{1} begets/sires/acts paternal towards x_{2}; [not necessarily biological].	- father
patlu	x_{1} is a potato [an edible tuber] of variety/cultivar x_{2}.	- potato
patxu	x_{1} is a pot/kettle/urn/tub/sink, a deep container for contents x_{2}, of material/properties x_{3}.	- pot
pelji	x_{1} is paper from source x_{2}.	- paper
pelxu	x_{1} is yellow/golden [color adjective].	- yellow
pemci	x_{1} is a poem/verse about plot/theme/subject/pattern x_{2} by author x_{3} for intended audience x_{4}.	- poem
penbi	x_{1} is a pen using ink x_{2} applied by process x_{3}.	- pen
pencu	x_{1} (agent) touches x_{2} with x_{3} [a locus on x_{1} or an instrument] at x_{4} [a locus on x_{2}].	- touch
pendo	x_{1} is/acts as a friend of/to x_{2} (experiencer); x_{2} befriends x_{1}.	- friend
penmi	x_{1} meets/encounters x_{2} at/in location x_{3}.	- meet
pensi	x_{1} thinks/considers/cogitates/reasons/is pensive about/reflects upon subject/concept x_{2}.	- think; on a topic
perli	x_{1} is a pear [fruit] of species/strain x_{2}.	- pear
pesxu	x_{1} is paste/pulp/dough/mash/mud/slurry [soft, smooth-textured, moist solid] of composition x_{2}.	- paste
petso	x_{1} is 10^{15} of x_{2} in dimension/aspect x_{3} (default is units).	- 1E15
pezli	x_{1} is a leaf of plant x_{2}; x_{1} is foliage of x_{2}.	- leaf
picti	x_{1} is a trillionth [10^{-12}] of x_{2} in dimension/aspect x_{3} (default is units).	- 1E-12<br>- trillionth
pijne	x_{1} is a pin/peg (needle-shaped tool) for fastening to/piercing x_{2}, of material/properties x_{3}.	- pin
pikci	x_{1} begs/pleads/supplicates/entreats/implores/beseeches/prays [asks with humility] x_{2} for x_{3}.	- beg
pikta	x_{1} is a ticket entitling x_{2} to entitlement/privilege x_{3} (event/state) under conditions x_{4}.	- ticket
pilji	x_{1} is the product/total/result of factors/multiplicands (x_{2} and x_{3}) x_{2} multiplied by x_{3}.	- multiply; mathematical
pilka	x_{1} is a crust/rind/peel/skin/hide/outer cover of x_{2}.	- crust
pilno	x_{1} uses/employs x_{2} [tool, apparatus, machine, agent, acting entity, material] for purpose x_{3}.	- use
pimlu	x_{1} is a/the feather/plume(s)/plumage [body-part] of animal/species x_{2}.	- feather
pinca	x_{1} is a/the urine/piss/pee of x_{2}.	- urine
pindi	x_{1} is poor/indigent/impoverished/lacking in goods/possessions/property x_{2}.	- poor
pinfu	x_{1} is a prisoner/captive of x_{2}, restrained/held/confined by means/force x_{3}.	- prisoner
pinji	x_{1} is a/the clitoris/penis [projecting reproductive organ; body-part] of x_{2}.	- clitoris<br>- penis
pinka	x_{1} (text) is a comment/remark/observation about subject x_{2} expressed by x_{3} to audience x_{4}.	- remark; comment<br>- comment
pinsi	x_{1} is a pencil/crayon/stylus applying lead/marking material x_{2}, frame/support [of material] x_{3}.	- pencil
pinta	x_{1} is flat/level/horizontal in gravity/frame of reference x_{2}.	- flat; having no variations in altitude<br>- horizontal<br>- level
pinxe	x_{1} (agent) drinks/imbibes beverage/drink/liquid refreshment x_{2} from/out-of container/source x_{3}.	- drink
pipno	x_{1} is a piano/harpsichord/synthesizer/organ; a keyboard musical instrument.	- piano
pixra	x_{1} is a picture/illustration representing/showing x_{2}, made by artist x_{3} in medium x_{4}.	- picture
plana	x_{1} is plump/fat/obese [excessively thick/bulbous/swollen] by standard x_{2}.	- plump<br>- fat; obese
platu	x_{1} (agent) plans/designs/plots plan/arrangement/plot/[schematic] x_{2} for state/process x_{3}.	- measure; tactic/strategy<br>- plan
pleji	x_{1} pays/compensates/remunerates/[rewards] payment x_{2} to recipient/payee x_{3} for goods/services x_{4}.	- pay
plibu	x_{1} is a/the pubic area/external genitalia [body-part] of x_{2}.	- pubic
plini	x_{1} is a planet revolving around x_{2} with planetary characteristics x_{3}, orbital parameters x_{4}.	- planet
plipe	x_{1} (agent/object) leaps/jumps/springs/bounds to x_{2} from x_{3} reaching height x_{4} propelled by x_{5}.	- jump; to spring clear of the ground or other support<br>- leap
plise	x_{1} is an apple [fruit] of species/strain x_{2}.	- apple
plita	x_{1} is a plane [2-dimensional shape/form] defined by points x_{2} (set); x_{1} is flat/[smooth].	- plane; 2-D space
plixa	x_{1} (agent) plows/furrows/tills [cuts into and turns up] x_{2} with tool x_{3} propelled by x_{4}.	- plow; to turn earth
pluja	x_{1} is complex/complicated/involved in aspect/property x_{2} (ka) by standard x_{3}.	- complicated
pluka	x_{1} (event/state) seems pleasant to/pleases x_{2} under conditions x_{3}.	- pleasant<br>- please; give pleasure
pluta	x_1 is a route/path/way/course/track to x_2 from x_3 via/defined by points including x_4 (set).	- path; route<br>- way; path<br>- route; any path along defined points
polje	x_{1} (force) folds/creases x_{2} at locus/loci/forming crease(s)/bend(s) x_{3}.	- fold
polno	x_{1} reflects Polynesian/Oceanian (geographic region) culture/nationality/languages in aspect x_{2}.	- Polynesian
ponjo	x_{1} reflects Japanese culture/nationality/language in aspect x_{2}.	- Japanese
ponse	x_{1} possesses/owns/has x_{2} under law/custom x_{3}; x_{1} is owner/proprietor of x_{2} under x_{3}.	- possess
porpi	x_{1} breaks/fractures/shatters/[splits/splinters/cracks] into pieces x_{2}.	- break
porsi	x_{1} [ordered set] is sequenced/ordered/listed by comparison/rules x_{2} on unordered set x_{3}.	- sequence
porto	x_{1} reflects Portuguese culture/nationality/language in aspect x_{2}.	- Portuguese
prali	x_{1} is a profit/gain/benefit/advantage to x_{2} accruing/resulting from activity/process x_{3}.	- profit<br>- gain; profit
prami	x_{1} loves/feels strong affectionate devotion towards x_{2} (object/state).	- love
prane	x_{1} is perfect/ideal/archetypical/faultless/flawless/un-improvable in property/aspect x_{2} (ka).	- perfect<br>- ideal; perfect
preja	x_{1} spreads/expands over/into x_{2} from initial state x_{3}.	- spread; expand
prenu	x_{1} is a person/people (noun) [not necessarily human]; x_{1} displays personality/a persona.	- person<br>- people
preti	x_{1} (quoted text) is a question/query about subject x_{2} by questioner x_{3} to audience x_{4}.	- question
prije	x_{1} is wise/sage about matter x_{2} (abstraction) to observer x_{3}.	- wise
prina	x_{1} is a print/impression/image on/in surface x_{2} of/made by/using tool/press/implement/object x_{3}.	- print
pritu	x_{1} is to the right/right-hand side of x_{2} which faces/in-frame-of-reference x_{3}.	- right
prosa	x_{1} is prose about plot/theme/subject x_{2} by author x_{3} for intended audience x_{4}.	- prose
pruce	x_{1} is a process with inputs x_{2}, outputs/results x_{3}, passing through steps/stages x_{4}.	- course; onward process<br>- process; regulated series of steps
pruni	(adjective:) x_{1} is elastic/springy.	- elastic
pruxi	x_{1} is spiritual/pertains to the soul in nature [either energy or being]; x_{1} is ghostly/ethereal.	- spirit
pulce	x_{1} is dust/precipitate [suspensible solid] from x_{2} in medium/on surface x_{3}.	- precipitate; suspensible solid<br>- dust
pulji	x_{1} is a police officer/[enforcer/vigilante] enforcing law(s)/rule(s)/order x_{2}.	- police
pulni	x_{1} is a pulley [tool] for performing action/function x_{2} rotating on axle x_{3}.	- pulley
punji	x_{1} (agent) puts/places/sets x_{2} on/at surface/locus x_{3}.	- put
punli	x_{1} is a swelling/protrusion/convexity [shape/form] at/in/on x_{2}, of material x_{3}.	- swelling
purci	x_{1} is in the past of/earlier than/before x_{2} in time sequence; x_{1} is former; x_{2} is latter.	- past
purdi	x_{1} is a garden/tended/cultivated field of family/community/farmer x_{2} growing plants/crop x_{3}.	- garden
purmo	x_{1} is a powder of material x_{2}.	- powder
racli	x_{1} (action/activity/behavior) is sane/rational by standard x_{2}.	- sane
ractu	x_{1} is a rabbit/hare/[doe] of species/breed x_{2}.	- bunny; rabbit<br>- rabbit
radno	x_{1} is x_{2} radian(s) [metric unit] in angular measure (default is 1) by standard x_{3}.	- radian
rafsi	x_{1} is an affix/suffix/prefix/combining-form for word/concept x_{2}, form/properties x_{3}, language x_{4}.	- affix
ragve	x_{1} is located across/on the other side of gap/boundary x_{2} from x_{3}; x_{1} is opposite (fi) x_{3}.	- across
rakso	x_{1} reflects Iraqi culture/nationality in aspect x_{2}.	- Iraqi
raktu	x_{1} (object/person/event/situation) troubles/disturbs x_{2} (person) causing problem(s) x_{3}.	- trouble
ralci	x_{1} is delicate/fragile/subtle/refined in property x_{2} (ka).	- delicate
ralju	x_{1} is principal/chief/leader/main/[staple], most significant among x_{2} (set) in property x_{3} (ka).	- principal
ralte	x_{1} retains/keeps/holds x_{2} in its possession.	- retain<br>- keep; maintain possession of<br>- hold; have and keep possession of
randa	x_{1} yields/gives way/surrenders to x_{2} (force/agent) under conditions x_{3}.	- yield
rango	x_{1} is a/the body organ [body-part] of body/species x_{2} performing function x_{3}.	- organ
ranji	x_{1} (event/state) continues/persists over interval x_{2}; x_{1} (property - ka) is continuous over x_{2}.	- continue
ranmi	x_{1} is a myth/legend, a culturally significant story about x_{2} in mythos x_{3} of culture x_{4}.	- myth
ransu	x_{1} is a quantity of/contains/is made of bronze of composition including x_{2}.	- bronze
ranti	x_{1} is soft/malleable/moldable/yielding to force x_{2} in conditions x_{3}.	- soft
ranxi	x_{1} is ironic(al)/contrary to expectation x_{2} in state/property/aspect x_{3}.	- irony
rapli	x_{1} [action] repeats/is repeated for a total of x_{2} (quantity) occurrences.	- repeat; re-occuring action
rarna	x_{1} is natural/spontaneous/instinctive, not [consciously] caused by person(s).	- natural
ratcu	x_{1} is a rat of species/breed x_{2}.	- rat
ratni	x_{1} is an atom of element/atomic number x_{2} of isotope number/atomic weight x_{3}.	- atom
rebla	x_{1} is a/the tail/appendix [body-part] of x_{2}; [metaphor: trailing, following portion/appendage].	- tail
rectu	x_{1} is a quantity of/contains meat/flesh from source/animal x_{2}.	- meat
remna	x_{1} is a human/human being/man (non-specific gender-free sense); (adjective:) x_{1} is human.	- human
renro	x_{1} throws/launches/casts/hurls x_{2} to/at/in direction x_{3} (propulsion derives internally to x_{1}).	- throw
renvi	x_{1} survives/endures/undergoes/abides/lasts/persists through x_{2} for interval/duration x_{3}.	- survive
respa	x_{1} is a reptile of species/breed x_{2}.	- reptile
ricfu	x_{1} is rich/wealthy in goods/possessions/property/aspect x_{2}.	- rich
rigni	x_{1} is repugnant to/causes disgust to x_{2} under conditions x_{3}.	- disgusting
rijno	x_{1} is made of/contains/is a quantity of silver/argentum (Ag); [metaphor: valuable, tarnishing].	- silvery; made of silver (Ag)<br>- silver
rilti	x_{1} (sequence/non-text quote) is a rhythm/beat of music/expressive form x_{2}.	- beat; rhythm<br>- rhythm
rimni	x_{1} rhymes/alliterates with x_{2} in language/phonetics x_{3}, matching sound correspondence x_{4} (ka).	- rhyme
rinci	x_{1} liquid/fluid drains/strains/flushes from source x_{2} through drain/strainer x_{3} by force x_{4}.	- drain
rinju	x_{1} is restrained/held [back]/constrained/kept by restraint x_{2} against x_{3} (event).	- restrain
rinka	x_{1} (event/state) effects/physically causes effect x_{2} (event/state) under conditions x_{3}.	- cause
rinsa	x_{1} (agent) greets/hails/[welcomes/says hello to]/responds to arrival of x_{2} in manner x_{3} (action).	- greet
rirci	x_{1} [member] is rare/unusual/uncommon/atypical in property x_{2} (ka) among members of x_{3} (set).	- special; distinguished by a unique/unusual quality<br>- rare
rirni	x_{1} is a parent of/raises/rears x_{2}; x_{1} mentors/acts parental toward child/protege x_{2}.	- parent
rirxe	x_{1} is a river of land mass x_{2}, draining watershed x_{3} into x_{4}/terminating at x_{4}.	- river
rismi	x_{1} is a quantity of rice [a type of grain] of strain/cultivar x_{2}.	- rice
risna	x_{1} is a/the heart [body-part] of x_{2}; [emotional/shape metaphors are NOT culturally neutral].	- heart; body part
ritli	x_{1} is a rite/ceremony/ritual for purpose/goal x_{2}, by custom/in community x_{3}, with form/rules x_{4}.	- rite
rivbi	x_{1} avoids/evades/shuns/escapes/skirts [fate] x_{2} (event) through action/state x_{3} (event).	- escape; avoid<br>- avoid
rokci	x_{1} is a quantity of/is made of/contains rock/stone of type/composition x_{2} from location x_{3}.	- rock
romge	x_{1} is a highly reflective/polished non-tarnishing metallic surface, of metal x_{2} [often chromium].	- chrome
ropno	x_{1} reflects European culture/nationality/geography/Indo-European languages in aspect x_{2}.	- European
rorci	x_{1} engenders/procreates/begets x_{2} with coparent x_{3}.	- procreate
rotsu	x_{1} is thick in dimension/direction x_{2} by standard x_{3}; [relatively long in smallest dimension].	- thick
rozgu	x_{1} is a rose [flower - characterized by prickly stem/fragrance] of species/strain x_{2}.	- rose
ruble	x_{1} is weak/feeble/frail in property/quality/aspect x_{2} (ka) by standard x_{3}.	- weak
rufsu	x_{1} is rough/coarse/uneven/[grainy/scabrous/rugged] in texture/regularity.	- rough
runme	x_{1} melts [becomes liquid from solid state] at temperature x_{2} and pressure x_{3}.	- melt
runta	x_{1} dissolves in solvent x_{2} forming solution/[suspension] x_{3} under conditions x_{4}.	- dissolve
rupnu	x_{1} is measured in major-money-units (dollar/yuan/ruble) as x_{2} (quantity), monetary system x_{3}.	- dollar
rusko	x_{1} reflects Russian culture/nationality/language in aspect x_{2}.	- Russian
rutni	x_{1} is an artifact; x_{1} is artificial; x_{1} is made/caused by people/se kulnu x_{2}; x_{1} is man-made.	- artifact
sabji	x_{1} [source] provides/supplies/furnishes x_{2} [supply/commodity] to x_{3} [recipient].	- provide
sabnu	x_{1} is a cabin of vehicle x_{2}.	- cabin
sacki	x_{1} is a match [incendiary device] made of x_{2}.	- match; incendiary device
saclu	x_{1} (me'o) is the [decimal/binary] equivalent of fractional x_{2} (me'o) in base x_{3} (quantity).	- decimal
sadjo	x_{1} reflects Saudi Arabian culture/nationality in aspect x_{2}.	- Saudi
sakci	x_{1} sucks/is suction/vacuum/relatively low pressure of fluid/gas x_{2} relative to high pressure x_{3}.	- suck
sakli	x_{1} slides/slips/glides on x_{2}.	- slide
sakta	x_{1} is made of/contains/is a quantity of sugar [sweet edible] from source x_{2} of composition x_{3}.	- sugar
salci	x_{1} celebrates/recognizes/honors x_{2} (event/abstract) with activity/[party] x_{3}.	- celebrate
salpo	x_{1} is sloped/inclined/slanted/aslant with angle x_{2} to horizon/frame x_{3}.	- slope
salta	x_{1} (mass) is a quantity of salad [food] with ingredients/components including x_{2}.	- salad
samcu	x_{1} is a quantity of cassava/taro/manioc/tapioca/yam [edible starchy root] of species/strain x_{2}.	- cassava
sampu	x_{1} is simple/unmixed/uncomplicated in property x_{2} (ka).	- simple
sance	x_{1} is sound produced/emitted by x_{2}.	- sound
sanga	x_{1} sings/chants x_{2} [song/hymn/melody/melodic sounds] to audience x_{3}.	- sing
sanji	x_{1} is conscious/aware of x_{2} (object/abstract); x_{1} discerns/recognizes x_{2} (object/abstract).	- conscious<br>- recognize; discern
sanli	x_{1} stands [is vertically oriented] on surface x_{2} supported by limbs/support/pedestal x_{3}.	- stand
sanmi	x_{1} (mass) is a meal composed of dishes including x_{2}.	- meal
sanso	x_{1} is a sauce/topping/gravy/frosting for use with x_{2}, containing ingredient(s) including x_{3}.	- sauce
santa	x_{1} is an umbrella/parasol shielding x_{2} from x_{3}, made of material x_{4}, supported by x_{5}.	- umbrella
sarcu	x_{1} (abstract) is necessary/required for continuing state/process x_{2} under conditions x_{3}.	- must; necessary<br>- necessary
sarji	x_{1} supports/holds up/is underpinning of/[helps] x_{2} against force/opposition x_{3} with/by means x_{4}.	- support
sarlu	x_{1} is a spiral/helix/whorl/[vortex] [shape/form] with limits x_{2}, of dimensionality x_{3}.	- spiral
sarxe	x_{1} is harmonious/concordant/in agreement/concord with x_{2} in property x_{3} (ka).	- harmonious
saske	x_{1} (mass of facts) is science of/about subject matter x_{2} based on methodology x_{3}.	- science<br>- lore; body of knowledge
satci	x_{1} [measurement/match] is exact/precise to precision x_{2} in property/quantity x_{3} (ka/ni).	- exact
satre	x_{1} (agent) strokes/rubs/pets x_{2} with x_{3}.	- stroke
savru	x_{1} is a noise/din/clamor [sensory input without useful information] to x_{2} via sensory channel x_{3}.	- noise
sazri	x_{1} operates/drives/runs x_{2} [apparatus/machine] with goal/objective/use/end/function x_{3}.	- operate
sefta	x_{1} is surface/face [bounded shape/form] of [higher-dimension] object x_{2}, on side x_{3}, edges x_{4}.	- surface
selci	x_{1} is a cell/atom/unit/molecule of x_{2}; x_{1} is an indivisible, most basic subunit of x_{2}.	- cell
selfu	x_{1} (agent) serves x_{2} with service x_{3} (activity); x_{1} is a servant (noun) of x_{2} performing x_{3}.	- serve
semto	x_{1} reflects Semitic [metaphor: Middle-Eastern] language/culture/nationality in aspect x_{2}.	- Semitic
senci	x_{1} sneezes (intransitive verb).	- sneeze
senpi	x_{1} doubts/is dubious/doubtful/skeptical/questions that x_{2} (du'u) is true.	- doubt
senta	x_{1} is a layer/stratum [shape/form] of x_{2} [material] within structure/continuum/composite x_{3}.	- layer
senva	x_{1} dreams about/that x_{2} (fact/idea/event/state); x_{2} is a dream/reverie of x_{1}.	- dream
sepli	x_{1} is apart/separate from x_{2}, separated by partition/wall/gap/interval/separating medium x_{3}.	- apart<br>- spaced; be separated to a distance
serti	x_{1} are stairs/stairway/steps for climbing structure x_{2} with steps x_{3}.	- stairs
setca	x_{1} (agent) inserts/interposes/puts/deposits x_{2} into interior x_{3}/into among/between members of x_{3}.	- insert
sevzi	x_{1} is a self/ego/id/identity-image of x_{2}.	- self
sfani	x_{1} is a fly [a small non-stinging flying insect] of species/breed x_{2}.	- fly
sfasa	x_{1} (agent) punishes x_{2} for infraction x_{3} (event/state/action) with punishment x_{4} (event/state).	- punish
sfofa	x_{1} is a sofa/couch (noun).	- sofa
sfubu	x_{1} dives/swoops [manner of controlled falling] to x_{2} from x_{3}.	- dive
siclu	x_{1} [sound source] whistles/makes whistling sound/note/tone/melody x_{2}.	- whistle
sicni	x_{1} is a coin/token/is specie issued by x_{2} having value x_{3} of composition including x_{4}.	- coin
sidbo	x_{1} (idea abstract) is an idea/concept/thought about x_{2} (object/abstract) by thinker x_{3}.	- idea
sidju	x_{1} helps/assists/aids object/person x_{2} do/achieve/maintain event/activity x_{3}.	- help
sigja	x_{1} is a cigar/cigarette/cigarillo made from tobacco/smokable substance x_{2} by x_{3}.	- cigar
silka	x_{1} is a quantity of/contains/is made of silk produced by x_{2}.	- silk
silna	x_{1} is a portion/quantity of salt from source x_{2}, of composition including x_{3}.	- salt
simlu	x_{1} seems/appears to have property(ies) x_{2} to observer x_{3} under conditions x_{4}.	- seem
simsa	x_{1} is similar/parallel to x_{2} in property/quantity x_{3} (ka/ni); x_{1} looks/appears like x_{2}.	- similar
simxu	x_{1} (set) has members who mutually/reciprocally x_{2} (event [x_{1} should be reflexive in 1+ sumti]).	- mutual
since	x_{1} is a snake/serpent of species/breed x_{2}.	- snake
sinma	x_{1} esteems/respects/venerates/highly regards x_{2} [object of respect].	- honor; respect<br>- respect; have respect for<br>- esteem
sinso	x_{1} is the trigonometric sine of angle/arcsine x_{2}.	- sine
sinxa	x_{1} is a sign/symbol/signal representing/referring/signifying/meaning x_{2} to observer x_{3}.	- signal<br>- represent; serve as a sign or symbol of<br>- sign
sipna	x_{1} is asleep (adjective); x_{1} sleeps/is sleeping.	- sleep
sirji	x_{1} is straight/direct/line segment/interval between x_{2} and x_{3}; (adjective:)  x_{1} is linear.	- straight; of a line
sirxo	x_{1} reflects Syrian culture/nationality in aspect x_{2}.	- Syrian
sisku	x_{1} seeks/searches/looks for property x_{2} among set x_{3} (complete specification of set).	- seek
sisti	x_{1} [agent] ceases/stops/halts/ends activity/process/state x_{2} [not necessarily completing it].	- end; terminate<br>- stop; cause something to halt<br>- cease; agentive<br>- halt; cause something to stop
sitna	x_{1} cites/quotes/refers to/makes reference to source x_{2} for information/statement x_{3} (du'u).	- refer; make reference to<br>- cite
sivni	x_{1} is private/personal/privy/[secret/confidential/confined] to x_{2}; x_{1} is not-public/hidden.	- private
skaci	x_{1} is a skirt/kilt/dress of material x_{2}; x_{1} is skirted [garment open at the bottom; not legged].	- skirt
skami	x_{1} is a computer for purpose x_{2}.	- computer
skapi	x_{1} is a pelt/skin/hide/leather from x_{2}.	- pelt
skari	x_{1} is/appears to be of color/hue x_{2} as perceived/seen by x_{3} under conditions x_{4}.	- color
skicu	x_{1} tells about/describes x_{2} (object/event/state) to audience x_{3} with description x_{4} (property).	- describe
skiji	x_{1} is a ski/skid/skate/runner for surface (of material) x_{2} supporting skier/skater/sled/cargo x_{3}.	- ski
skina	x_{1} is a cinema/movie/film about x_{2} [plot/theme/subject/activity], filmmaker x_{3}, for audience x_{4}.	- film; motion picture<br>- cinema
skori	x_{1} is cord/cable/rope/line/twine/cordage/woven strands of material x_{2}.	- rope<br>- cord
skoto	x_{1} reflects Gaelic/Scottish culture/nationality/language in aspect x_{2}.	- Scottish
skuro	x_{1} is a groove/trench/furrow [shape/form] in object/surface x_{2}.	- groove
slabu	x_{1} is old/familiar/well-known to observer x_{2} in feature x_{3} (ka) by standard x_{4}.	- familiar
slaka	x_{1} is a syllable in language x_{2}.	- syllable
slami	x_{1} is a quantity of/contains/is made of acid of composition x_{2}; (adjective:) x_{1} is acidic.	- acid
slanu	x_{1} is a cylinder [shape/form] of material x_{2}.	- cylinder
slari	x_{1} is sour/tart to observer x_{2}.	- sour
slasi	x_{1} is a quantity of/is made of/contains plastic/polymer of type/component unit(s) x_{2}.	- plastic
sligu	x_{1} is solid, of composition/material including x_{2}, under conditions x_{3}.	- solid; not liquid or gaseous
slilu	x_{1} oscillates at rate/frequency x_{2} through set/sequence-of-states x_{3} (complete specification).	- oscillate
sliri	x_{1} is a quantity of/contains/is made of sulfur/brimstone (S); [metaphor: foul odor, volcanic].	- sulfur
slovo	x_{1} reflects Slavic language/culture/ethos in aspect x_{2}.	- Slavic
sluji	x_{1} is a/the muscle [body-part] controlling x_{2}, of body x_{3}; [metaphor: tools of physical power].	- muscle
sluni	x_{1} is a quantity of/contains onions/scallions of type/cultivar x_{2}.	- onion
smacu	x_{1} is a mouse of species/breed x_{2}.	- mouse; animal
smadi	x_{1} guesses/conjectures/surmises x_{2} (du'u) is true about subject x_{3}; [epistemology].	- guess
smaji	x_{1} (source) is quiet/silent/[still] at observation point x_{2} by standard x_{3}.	- quiet
smani	x_{1} is a monkey/ape/simian/baboon/chimpanzee of species/breed x_{2}.	- monkey
smoka	x_{1} is a sock/stocking [flexible foot and lower leg garment] of material x_{2}.	- sock
smuci	x_{1} is a spoon/scoop (tool) for use x_{2}, made of material x_{3}.	- spoon
smuni	x_{1} is a meaning/interpretation of x_{2} recognized/seen/accepted by x_{3}.	- meaning
snada	x_{1} [agent] succeeds in/achieves/completes/accomplishes x_{2} as a result of effort/attempt/try x_{3}.	- succeed
snanu	x_{1} is to the south/southern side of x_{2} according to frame of reference x_{3}.	- south
snidu	x_{1} is x_{2} seconds in duration (default is 1 second) by standard x_{3}.	- second
snime	x_{1} is made of/contains/is a quantity/expanse of snow.	- snow
snipa	x_{1} adheres/sticks to x_{2}; (adjective:) x_{1} is sticky/gummy/adhesive.	- adhere<br>- stick; adhere<br>- sticky
snuji	x_{1} is a sandwich/layering [not restricted to food] of x_{2} sandwiched between x_{3}.	- sandwich
snura	x_{1} is secure/safe from threat x_{2} (event).	- safe; secure<br>- secure
snuti	x_{1} (event/state) is an accident/unintentional on the part of x_{2}; x_{1} is an accident.	- accidental
sobde	x_{1} is a quantity of soya [grain/bean] of species/strain x_{2}.	- soya
sodna	x_{1} is a quantity of/contains/is made of alkali metal of type x_{2} [default sodium].	- sodium
sodva	x_{1} is made of/contains/is a quantity of a carbonated beverage/soda of flavor/brand x_{2}.	- soda
softo	x_{1} reflects Russian empire/USSR/ex-USSR (Soviet]/CIS culture/nationality in aspect x_{2}.	- Soviet
solji	x_{1} is a quantity of/contains/is made of gold (Au); [metaphor: valuable, heavy, non-reactive].	- gold<br>- golden; made of gold (Au)
solri	x_{1} is the sun of home planet x_{2} (default Earth) of race x_{3}; (adjective:) x_{1} is solar.	- solar
sombo	x_{1} sows/plants x_{2} [crop/plants] at/in x_{3}.	- sow<br>- plant; place in soil
sonci	x_{1} is a soldier/warrior/fighter of army x_{2}.	- soldier
sorcu	x_{1} is a store/deposit/supply/reserve of materials/energy x_{2} in containment x_{3}.	- hold; store<br>- stock; supply<br>- store
sorgu	x_{1} is a quantity of sorghum of species/strain x_{2}.	- sorghum
sovda	x_{1} is an egg/ovum/sperm/pollen/gamete of/from organism [mother/father] x_{2}.	- egg
spaji	x_{1} (event/action abstract) surprises/startles/is unexpected [and generally sudden] to x_{2}.	- surprise
spali	x_{1} (agent) polishes object/surface x_{2} with polish x_{3}, applied using tool x_{4}.	- polish
spano	x_{1} reflects Spanish-speaking culture/nationality/language in aspect x_{2}.	- Spanish
spati	x_{1} is a plant/herb/greenery of species/strain/cultivar x_{2}.	- plant
speni	x_{1} is married to x_{2}; x_{1} is a spouse of x_{2} under law/custom/tradition/system/convention x_{3}.	- married<br>- spouse; marriage
spisa	x_{1} [object/substance] is a piece/portion/lump/chunk/particle of x_{2} [substance].	- piece
spita	x_{1} is a hospital treating patient(s) x_{2} for condition/injuries/disease/illness x_{3}.	- hospital
spofu	x_{1} is broken/inoperable/broken down/non-utile/not usable for function x_{2}.	- broken
spoja	x_{1} bursts/explodes/violently breaks up/decomposes/combusts into pieces/energy/fragments x_{2}.	- explode
spuda	x_{1} answers/replies to/responds to person/object/event/situation/stimulus x_{2} with response x_{3}.	- reply
sputu	x_{1} spits/expectorates x_{2} [predominantly liquid] from x_{3} to/onto x_{4}.	- spit
sraji	x_{1} is vertical/upright/erect/plumb/oriented straight up and down in reference frame/gravity x_{2}.	- vertical
sraku	x_{1} [abrasive/cutting/scratching object/implement] scratches/[carves]/erodes/cuts [into] x_{2}.	- scratch
sralo	x_{1} reflects Australian culture/nationality/geography/dialect in aspect x_{2}.	- Australian
